row,col,value
2,40,8918.276100519332
2,41,8918.27610051931
2,42,8918.276100519328
2,43,8918.276100519313
2,44,8918.276100519315
2,45,0
2,46,8918.276100519313
2,47,8918.276100519322
2,48,8918.276100519312
2,49,8918.276100519211
2,50,8918.276100519313
2,51,8918.276100519308
2,52,8918.276100519292
2,53,8918.276100519322
2,54,8918.276100519293
2,55,8918.276100519302
2,56,8918.276100519292
2,57,8918.276100519322
2,58,8918.276100519366
2,59,8918.276100519313
2,60,8918.276100519337
2,61,8918.276100519362
2,62,8918.27610051931
2,63,8918.276100519304
2,64,8918.27610051939
2,65,0
3,1,0
3,2,0
3,3,11.02834668558893
3,4,0
3,5,0
3,6,0
3,7,0
3,8,0
3,9,0
3,10,0
3,11,0
3,12,0
3,13,0
3,14,0
3,15,0
3,16,0
3,17,0
3,18,0
3,19,0
3,20,0
3,21,0
3,22,0
3,23,0
3,24,0
3,25,0
3,26,0
3,27,0
3,28,0
3,29,0
3,30,0
3,31,0
3,32,0
3,33,0
3,34,0
3,35,0
3,36,0
3,37,0
3,38,0
3,39,0
3,40,0
3,41,0
3,42,0
3,43,0
3,44,0
3,45,0
3,46,0
3,47,0
3,48,0
3,49,0
3,50,0
3,51,0
3,52,0
3,53,0
3,54,0
3,55,0
3,56,0
3,57,0
3,58,0
3,59,0
3,60,0
3,61,0
3,62,0
3,63,0
3,64,0
3,65,0
4,1,1.11978000903e-16
4,2,-6.28023357142e-14
4,3,0
4,4,123.3315823253985
4,5,-1.30850479859e-15
4,6,1.86810388965e-15
4,7,4.71175972067e-15
4,8,1.31721531192e-14
4,9,-1.03134762278e-14
4,10,3.05823500840e-16
4,11,1.90746788588e-15
4,12,8.14898115186e-15
4,13,-2.03474409877e-14
4,14,-3.53373832687e-14
4,15,-1.55873829242e-14
4,16,-3.24161754115e-14
4,17,-1.78681582233e-15
4,18,-4.10482456847e-14
4,19,-1.12858813162e-15
4,20,-5.03868443362e-14
4,21,2.17904504541e-14
4,22,-3.55271367880e-15
4,23,2.61590326635e-14
4,24,4.00040913973e-14
4,25,2.00454187079e-13
4,26,-4.34195636711e-14
4,27,-3.77146287550e-16
4,28,-3.81885375536e-14
4,29,1.21942641567e-16
4,30,4.55515624618e-14
4,31,1.19445008198e-15
4,32,6.58082113703e-15
4,33,-3.74994639642e-14
4,34,5.56969083566e-14
4,35,-5.56969083566e-14
4,36,-258.2036905670798
4,37,-4.38725050151e-14
4,38,-5.56969083566e-14
4,39,-7.20815831747e-14
4,40,-7.36945122380e-14
4,41,-2.94842888510e-14
4,42,-6.28023357142e-14
4,43,-4.45716340978e-14
4,44,-7.44037649969e-14
4,45,0
4,46,2.97711488139e-15
4,47,-1.01136753545e-14
4,48,6.47930544239e-15
4,49,-5.24023672186e-14
4,50,-1.10676261885e-15
4,51,-4.60070388166e-14
4,52,4.39153765148e-14
4,53,-1.24891010350e-13
4,54,-3.43806262838e-14
