row,col,value
34,5,.000359155582316
34,6,.0003896755634616
34,7,.0003844928740137
34,8,.0004259053342804
34,9,.0003735094809146
34,10,.0005331735656569
34,11,.0038221995673298
34,12,.0004466011752182
34,13,.0004218334988426
34,14,.0004348073401741
34,15,.0004599082594712
34,16,.0004651827119319
34,17,.000327555580469
34,18,.0003456995707941
34,19,.0004618201628647
34,20,.0004221502166974
34,21,.0003578914922697
34,22,.0004472802248198
34,23,.0002899988230239
34,24,.0004543809697811
34,25,.0003943625036888
34,26,.0003753881035079
34,27,.00054849036271
34,28,.0004614571153084
34,29,.0003996977019754
34,30,.0004474796492014
34,31,.0008295647935077
34,32,.0001886870167137
34,33,-.0001525367788856
34,34,.000849045282177
34,35,-8.26253337235e-19
34,36,-.0001886870167005
35,1,0
35,2,5.34700232477e-18
35,3,-4.12452242422e-19
35,4,-4.88880032183e-19
35,5,-7.43861621328e-19
35,6,-1.69700824289e-18
35,7,-4.70650420465e-19
35,8,-9.48446314376e-19
35,9,-2.00218057857e-18
35,10,-1.06853327051e-18
35,11,1.71671412888e-16
35,12,-9.57896790785e-19
35,13,-3.09009492680e-18
35,14,-5.72285356287e-19
35,15,-1.23714642509e-19
35,16,-7.98359632930e-19
35,17,-5.44540747258e-19
35,18,-4.89756631055e-19
35,19,-6.58464631644e-19
35,20,-5.31863135129e-19
35,21,-7.50847184638e-19
35,22,-1.56515305063e-19
35,23,-1.92602520886e-19
35,24,-6.65134853874e-19
35,25,-3.09485058952e-18
35,26,-5.13571721799e-19
35,27,-7.40094269885e-19
35,28,-4.32895659394e-19
35,29,-1.19666857886e-18
35,30,-5.95450311754e-19
35,31,-7.26068055231e-19
35,32,-1.49489403309e-17
35,33,-8.33838724511e-19
35,34,-8.26253337235e-19
35,35,.0000252729026809
35,36,-.0000234684623059
36,1,0
36,2,.0007899200975907
36,3,-.0000742031205804
36,4,-.0001218318138499
36,5,-.0000875800262741
36,6,-.000115409635422
36,7,-.0000989691621074
36,8,-.0001228700982015
36,9,-.0000869094516235
36,10,-.0001468817753556
36,11,-.0191075507053235
36,12,-.000123031356566
36,13,-.0000981612005981
36,14,-.0001207639781231
36,15,-.0001157052291503
36,16,-.0001339152896595
36,17,-.0000676239543266
36,18,-.0000851665231903
36,19,-.0001139395912431
36,20,-.0001148161510518
36,21,-.0000864195796723
36,22,-.0001126189792126
36,23,-.0000700005283765
36,24,-.0001199717739705
36,25,-.0000841707479455
36,26,-.000093166080954
36,27,-.0001414722521942
36,28,-.0001219214089675
36,29,-.0000785636282501
36,30,-.0001092957644148
36,31,-.0002238654164216
36,32,-.0022345407425916
36,33,.000189358134533
36,34,-.0001886870167005
36,35,-.0000234684623059
36,36,.0022881210016299
